date,service,day_of_week,is_weekend,is_holiday,vacation_flag,season,epidemic_flag,canicule_flag,plan_blanc_flag,admissions_urgent,admissions_programmed,discharges,beds_occupied,beds_available,staff_medecin,staff_chirurgien,staff_infirmier,staff_aide_soignant,staff_sage_femme,staff_psychologue,staff_admin,staff_astreinte,staff_global,medicaments_central,medicaments_service,epi_central,epi_service,materiel_chirurgical_central,materiel_chirurgical_service,equipements_biomedicaux_central,equipements_biomedicaux_service,produits_hygiene_central,produits_hygiene_service,produits_pharmaceutiques_central,produits_pharmaceutiques_service,vaccins_central,vaccins_service
2024-04-13,Réanimation,Samedi,1,0,0,Printemps,0,0,0,8,1,8,26,4,5,0,9,3,1,0,0,7,18,13708,-728,6589,-618,5700,400,0,0,0,0,5913,-630,70,100
2024-04-13,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,4,3,13,34,46,6,0,6,5,0,0,0,2,17,13037,-671,6181,-408,5600,-100,0,16,0,0,5345,-568,0,-70
2024-04-13,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,1,4,11,35,25,2,4,9,5,0,1,0,11,21,12575,-462,5775,-406,4996,-604,0,20,0,0,4934,-411,0,60
2024-04-13,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,0,0,6,13,27,3,0,4,4,3,1,1,9,16,12175,-400,5325,-450,4846,-150,0,16,0,0,4584,-350,0,40
2024-04-13,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,10,12175,0,5325,0,4846,0,0,0,0,0,4584,0,0,0
2024-04-14,Urgences,Dimanche,1,0,0,Printemps,0,0,0,27,0,21,50,0,5,0,8,5,0,0,1,8,19,11500,-675,4777,-548,4846,400,0,0,0,0,4003,-581,0,160
2024-04-14,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,8,0,6,28,2,3,0,10,3,0,2,0,1,18,10775,-725,4161,-616,4846,400,0,0,0,0,3376,-627,0,100
2024-04-14,Médecine Générale,Dimanche,1,0,0,Printemps,0,0,0,6,4,12,32,48,6,0,5,3,0,1,0,4,15,10095,-680,3749,-412,4746,-100,0,16,0,0,2800,-576,0,0
2024-04-14,Chirurgie,Dimanche,1,0,0,Printemps,0,0,0,4,6,11,34,26,3,5,8,3,0,1,1,6,21,9621,-474,3337,-412,4140,-606,0,20,0,0,2378,-422,0,60
2024-04-14,Obstétrique,Dimanche,1,0,0,Printemps,0,0,0,6,1,6,14,26,2,0,5,4,4,0,0,7,15,9207,-414,2878,-459,3990,-150,0,16,0,0,2016,-362,0,40
2024-04-14,Administration,Dimanche,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,6,14,9207,0,2878,0,3990,0,0,0,0,0,2016,0,0,0
2024-04-15,Urgences,Lundi,0,0,0,Printemps,0,0,0,24,0,19,50,0,6,1,8,4,1,2,0,0,22,29333,-667,19457,-543,10000,400,0,-2,9567,-433,19428,-572,406,160
2024-04-15,Réanimation,Lundi,0,0,0,Printemps,0,0,0,6,1,8,27,3,4,0,11,5,0,0,0,0,20,28611,-722,18843,-614,10000,400,0,0,9159,-408,18805,-623,406,100
2024-04-15,Médecine Générale,Lundi,0,0,0,Printemps,0,0,0,6,5,11,32,48,5,1,5,5,0,2,0,3,18,27928,-683,18430,-413,9900,-100,0,16,8796,-363,18227,-578,305,-101
2024-04-15,Chirurgie,Lundi,0,0,0,Printemps,0,0,0,1,8,12,31,29,1,4,9,3,1,1,0,2,19,27457,-471,18020,-410,9292,-608,0,20,8487,-309,17808,-419,305,60
2024-04-15,Obstétrique,Lundi,0,0,0,Printemps,0,0,0,4,2,6,14,26,3,1,6,3,5,0,0,3,18,27045,-412,17563,-457,9142,-150,0,16,8080,-407,17448,-360,305,40
2024-04-15,Administration,Lundi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,1,14,27045,0,17563,0,9142,0,0,0,8080,0,17448,0,305,0
2024-04-16,Urgences,Mardi,0,0,0,Printemps,0,0,0,27,0,21,50,0,6,0,7,5,0,1,0,0,19,26370,-675,17015,-548,9142,400,0,0,7643,-437,16867,-581,305,160
2024-04-16,Réanimation,Mardi,0,0,0,Printemps,0,0,0,9,0,9,27,3,5,0,10,3,1,2,0,4,21,25642,-728,16397,-618,9142,400,0,0,7233,-410,16237,-630,305,100
2024-04-16,Médecine Générale,Mardi,0,0,0,Printemps,0,0,0,5,7,9,35,45,5,0,5,5,0,1,0,4,16,24956,-686,15983,-414,9041,-101,0,16,6869,-364,15656,-581,204,-101
2024-04-16,Chirurgie,Mardi,0,0,0,Printemps,0,0,0,1,10,13,29,31,1,5,9,5,0,0,0,5,20,24480,-476,15570,-413,8431,-610,0,20,6558,-311,15232,-424,204,60
2024-04-16,Obstétrique,Mardi,0,0,0,Printemps,0,0,0,5,2,3,18,22,1,0,6,4,4,0,0,2,15,24066,-414,15111,-459,8281,-150,0,16,6150,-408,14870,-362,204,40
2024-04-16,Administration,Mardi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,11,24066,0,15111,0,8281,0,0,0,6150,0,14870,0,204,0
2024-04-17,Urgences,Mercredi,0,0,0,Printemps,0,0,0,27,0,22,50,0,6,0,9,3,1,0,0,1,19,23391,-675,14563,-548,8281,400,0,0,5713,-437,14289,-581,204,160
2024-04-17,Réanimation,Mercredi,0,0,0,Printemps,0,0,0,9,0,9,27,3,4,1,11,4,0,1,0,4,21,22663,-728,13945,-618,8281,400,0,0,5303,-410,13659,-630,204,100
2024-04-17,Médecine Générale,Mercredi,0,0,0,Printemps,0,0,0,7,6,10,38,42,6,1,5,5,0,0,1,0,18,21974,-689,13530,-415,8181,-100,0,16,4938,-365,13076,-583,103,-101
2024-04-17,Chirurgie,Mercredi,0,0,0,Printemps,0,0,0,4,10,11,32,28,1,4,8,4,1,0,0,4,18,21491,-483,13114,-416,7571,-610,0,20,4624,-314,12646,-430,103,60
2024-04-17,Obstétrique,Mercredi,0,0,0,Printemps,0,0,0,2,3,4,19,21,3,1,6,2,4,2,0,0,18,21081,-410,12658,-456,7420,-151,0,16,4218,-406,12287,-359,103,40
2024-04-17,Administration,Mercredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,3,12,21081,0,12658,0,7420,0,0,0,4218,0,12287,0,103,0
2024-04-18,Urgences,Jeudi,0,0,0,Printemps,0,0,0,27,0,19,50,0,4,0,9,3,0,1,0,1,17,20406,-675,12110,-548,7420,400,0,0,3781,-437,11706,-581,103,160
2024-04-18,Réanimation,Jeudi,0,0,0,Printemps,0,0,0,8,0,10,25,5,3,0,10,4,0,0,0,4,17,19681,-725,11494,-616,7420,400,0,0,3372,-409,11079,-627,103,100
2024-04-18,Médecine Générale,Jeudi,0,0,0,Printemps,0,0,0,5,5,14,34,46,5,0,7,5,1,2,0,3,20,19001,-680,11082,-412,7320,-100,0,16,3010,-362,10503,-576,2,-101
2024-04-18,Chirurgie,Jeudi,0,0,0,Printemps,0,0,0,0,8,9,31,29,3,5,7,5,1,0,1,4,22,18532,-469,10673,-409,6712,-608,0,20,2702,-308,10086,-417,2,60
2024-04-18,Obstétrique,Jeudi,0,0,0,Printemps,0,0,0,6,3,8,20,20,2,1,4,4,4,1,0,2,16,18114,-418,10212,-461,6561,-151,0,16,2292,-410,9720,-366,2,40
2024-04-18,Administration,Jeudi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11,1,14,18114,0,10212,0,6561,0,0,0,2292,0,9720,0,2,0
2024-04-19,Urgences,Vendredi,0,0,0,Printemps,0,0,0,21,1,17,50,0,6,0,8,3,1,2,0,0,20,17453,-661,9673,-539,6561,400,0,0,1862,-430,9154,-566,2,160
2024-04-19,Réanimation,Vendredi,0,0,0,Printemps,0,0,0,6,0,9,22,8,4,1,11,5,0,0,0,2,21,16734,-719,9061,-612,6561,400,0,0,1455,-407,8534,-620,2,100
2024-04-19,Médecine Générale,Vendredi,0,0,0,Printemps,0,0,0,9,6,15,34,46,5,0,7,4,1,0,0,1,17,16039,-695,8643,-418,6461,-100,0,16,1087,-368,7945,-589,0,-2
2024-04-19,Chirurgie,Vendredi,0,0,0,Printemps,0,0,0,6,8,13,32,28,1,4,9,3,1,0,0,2,18,15556,-483,8227,-416,5853,-608,0,20,773,-314,7515,-430,0,60
2024-04-19,Obstétrique,Vendredi,0,0,0,Printemps,0,0,0,6,4,6,24,16,2,1,4,3,4,1,1,0,16,15136,-420,7764,-463,5702,-151,0,16,361,-412,7147,-368,0,40
2024-04-19,Administration,Vendredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2,12,15136,0,7764,0,5702,0,0,0,361,0,7147,0,0,0
2024-04-20,Urgences,Samedi,1,0,0,Printemps,0,0,0,26,0,18,50,0,6,1,8,3,0,1,0,3,19,14464,-672,7218,-546,5702,400,0,0,0,-361,6569,-578,0,160
2024-04-20,Réanimation,Samedi,1,0,0,Printemps,0,0,0,13,0,9,26,4,5,0,9,3,1,2,0,6,20,13723,-741,6592,-626,5702,400,0,0,0,0,5925,-644,0,100
2024-04-20,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,9,2,13,32,48,7,0,5,5,1,1,1,10,20,13040,-683,6179,-413,5602,-100,0,16,0,0,5347,-578,0,0
2024-04-20,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,1,5,8,30,30,2,6,8,3,0,0,1,11,20,12576,-464,5772,-407,4997,-605,0,20,0,0,4934,-413,0,60
2024-04-20,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,5,2,9,22,18,1,1,5,2,5,1,0,8,15,12162,-414,5313,-459,4847,-150,0,16,0,0,4572,-362,0,40
2024-04-20,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,7,12,12162,0,5313,0,4847,0,0,0,0,0,4572,0,0,0
2024-04-21,Urgences,Dimanche,1,0,0,Printemps,0,0,0,24,0,19,50,0,6,0,8,5,1,1,0,10,21,11495,-667,4770,-543,4847,400,0,0,0,0,4000,-572,0,160
2024-04-21,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,8,0,6,28,2,4,1,11,5,0,0,1,5,22,10770,-725,4154,-616,4847,400,0,0,0,0,3373,-627,0,100
2024-04-21,Médecine Générale,Dimanche,1,0,0,Printemps,0,0,0,2,3,11,26,54,7,1,5,4,0,2,0,6,19,10105,-665,3748,-406,4747,-100,0,16,0,0,2810,-563,0,0
2024-04-21,Chirurgie,Dimanche,1,0,0,Printemps,0,0,0,4,6,11,29,31,3,5,7,5,0,0,0,11,20,9631,-474,3336,-412,4141,-606,0,20,0,0,2388,-422,0,60
2024-04-21,Obstétrique,Dimanche,1,0,0,Printemps,0,0,0,3,1,4,22,18,1,1,4,2,3,0,1,5,12,9223,-408,2881,-455,3991,-150,0,16,0,0,2031,-357,0,40
2024-04-21,Administration,Dimanche,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,12,9223,0,2881,0,3991,0,0,0,0,0,2031,0,0,0
2024-04-22,Urgences,Lundi,0,0,0,Printemps,0,0,0,26,0,20,50,0,4,1,8,4,1,1,1,3,20,29328,-672,19454,-546,10000,400,0,-3,9564,-436,19422,-578,319,160
2024-04-22,Réanimation,Lundi,0,0,0,Printemps,0,0,0,11,0,10,29,1,3,1,10,3,0,0,0,0,17,28593,-735,18832,-622,10000,400,0,0,9151,-413,18785,-637,319,100
2024-04-22,Médecine Générale,Lundi,0,0,0,Printemps,0,0,0,9,4,10,29,51,6,0,6,5,0,1,0,3,18,27904,-689,18417,-415,9900,-100,0,16,8786,-365,18202,-583,218,-101
2024-04-22,Chirurgie,Lundi,0,0,0,Printemps,0,0,0,0,10,8,31,29,2,6,8,3,1,0,1,5,21,27430,-474,18005,-412,9290,-610,0,20,8476,-310,17780,-422,218,60
2024-04-22,Obstétrique,Lundi,0,0,0,Printemps,0,0,0,4,1,6,21,19,1,0,4,3,5,1,1,0,15,27020,-410,17549,-456,9140,-150,0,16,8070,-406,17421,-359,218,40
2024-04-22,Administration,Lundi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,12,27020,0,17549,0,9140,0,0,0,8070,0,17421,0,218,0
2024-04-23,Urgences,Mardi,0,0,0,Printemps,0,0,0,27,0,20,50,0,4,0,9,4,1,0,0,0,18,26345,-675,17001,-548,9140,400,0,0,7633,-437,16840,-581,218,160
2024-04-23,Réanimation,Mardi,0,0,0,Printemps,0,0,0,9,0,10,28,2,3,0,9,3,0,0,0,1,15,25617,-728,16383,-618,9140,400,0,0,7223,-410,16210,-630,218,100
2024-04-23,Médecine Générale,Mardi,0,0,0,Printemps,0,0,0,9,6,12,32,48,7,1,5,5,0,0,1,1,19,24922,-695,15965,-418,9040,-100,0,16,6855,-368,15621,-589,117,-101
2024-04-23,Chirurgie,Mardi,0,0,0,Printemps,0,0,0,4,10,10,35,25,1,5,7,4,0,0,0,3,17,24439,-483,15549,-416,8430,-610,0,20,6541,-314,15191,-430,117,60
2024-04-23,Obstétrique,Mardi,0,0,0,Printemps,0,0,0,6,3,9,21,19,2,0,4,3,5,0,0,0,14,24021,-418,15088,-461,8279,-151,0,16,6131,-410,14825,-366,117,40
2024-04-23,Administration,Mardi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,1,14,24021,0,15088,0,8279,0,0,0,6131,0,14825,0,117,0
2024-04-24,Urgences,Mercredi,0,0,0,Printemps,0,0,0,26,0,18,50,0,4,1,9,4,0,1,0,4,19,23349,-672,14542,-546,8279,400,0,0,5695,-436,14247,-578,117,160
2024-04-24,Réanimation,Mercredi,0,0,0,Printemps,0,0,0,6,0,8,26,4,5,0,10,5,0,0,0,1,20,22630,-719,13930,-612,8279,400,0,0,5288,-407,13627,-620,117,100
2024-04-24,Médecine Générale,Mercredi,0,0,0,Printemps,0,0,0,3,6,12,29,51,5,1,7,4,1,2,0,5,20,21953,-677,13520,-410,8179,-100,0,16,4928,-360,13054,-573,17,-100
2024-04-24,Chirurgie,Mercredi,0,0,0,Printemps,0,0,0,0,10,13,32,28,3,6,7,4,0,0,0,4,20,21479,-474,13108,-412,7569,-610,0,20,4618,-310,12632,-422,17,60
2024-04-24,Obstétrique,Mercredi,0,0,0,Printemps,0,0,0,5,2,5,23,17,3,1,5,2,4,1,1,1,17,21065,-414,12649,-459,7419,-150,0,16,4210,-408,12270,-362,17,40
2024-04-24,Administration,Mercredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,2,12,21065,0,12649,0,7419,0,0,0,4210,0,12270,0,17,0
2024-04-25,Urgences,Jeudi,0,0,0,Printemps,0,0,0,27,0,18,50,0,6,0,7,3,0,0,0,3,16,20390,-675,12101,-548,7419,400,0,0,3773,-437,11689,-581,17,160
2024-04-25,Réanimation,Jeudi,0,0,0,Printemps,0,0,0,11,0,11,26,4,3,0,10,4,1,2,0,2,20,19655,-735,11479,-622,7419,400,0,0,3360,-413,11052,-637,17,100
2024-04-25,Médecine Générale,Jeudi,0,0,0,Printemps,0,0,0,5,6,10,30,50,5,0,6,4,1,2,0,1,18,18972,-683,11066,-413,7319,-100,0,16,2997,-363,10474,-578,0,-17
2024-04-25,Chirurgie,Jeudi,0,0,0,Printemps,0,0,0,1,9,13,29,31,1,6,8,5,1,0,1,1,22,18498,-474,10654,-412,6710,-609,0,20,2687,-310,10052,-422,0,60
2024-04-25,Obstétrique,Jeudi,0,0,0,Printemps,0,0,0,6,1,5,25,15,2,1,4,3,5,0,0,0,15,18084,-414,10195,-459,6560,-150,0,16,2279,-408,9690,-362,0,40
2024-04-25,Administration,Jeudi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,3,12,18084,0,10195,0,6560,0,0,0,2279,0,9690,0,0,0
2024-04-26,Urgences,Vendredi,0,0,0,Printemps,0,0,0,23,0,21,50,0,6,0,7,4,0,2,0,2,19,17420,-664,9654,-541,6560,400,0,0,1847,-432,9121,-569,0,160
2024-04-26,Réanimation,Vendredi,0,0,0,Printemps,0,0,0,8,0,8,26,4,4,0,10,5,1,0,0,0,20,16695,-725,9038,-616,6560,400,0,0,1438,-409,8494,-627,0,100
2024-04-26,Médecine Générale,Vendredi,0,0,0,Printemps,0,0,0,4,4,11,27,53,5,0,7,5,0,2,1,0,20,16021,-674,8629,-409,6460,-100,0,16,1079,-359,7924,-570,0,0
2024-04-26,Chirurgie,Vendredi,0,0,0,Printemps,0,0,0,4,10,12,31,29,3,6,7,3,1,1,0,5,21,15538,-483,8213,-416,5850,-610,0,20,765,-314,7494,-430,0,60
2024-04-26,Obstétrique,Vendredi,0,0,0,Printemps,0,0,0,5,3,9,24,16,1,0,5,2,4,2,0,3,14,15122,-416,7753,-460,5699,-151,0,16,356,-409,7130,-364,0,40
2024-04-26,Administration,Vendredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,3,12,15122,0,7753,0,5699,0,0,0,356,0,7130,0,0,0
2024-04-27,Urgences,Samedi,1,0,0,Printemps,0,0,0,23,0,17,50,0,4,1,7,4,1,2,1,6,20,14458,-664,7212,-541,5699,400,0,0,0,-356,6561,-569,0,160
2024-04-27,Réanimation,Samedi,1,0,0,Printemps,0,0,0,11,0,10,27,3,4,1,11,4,0,2,1,10,23,13723,-735,6590,-622,5699,400,0,0,0,0,5924,-637,0,100
2024-04-27,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,4,4,11,24,56,5,0,5,3,0,0,0,1,13,13049,-674,6181,-409,5599,-100,0,16,0,0,5354,-570,0,0
2024-04-27,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,3,6,10,30,30,2,4,8,4,1,1,1,7,21,12578,-471,5771,-410,4993,-606,0,20,0,0,4935,-419,0,60
2024-04-27,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,1,0,7,18,22,3,0,6,3,4,1,1,2,18,12176,-402,5320,-451,4843,-150,0,16,0,0,4584,-351,0,40
2024-04-27,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,1,13,12176,0,5320,0,4843,0,0,0,0,0,4584,0,0,0
2024-04-28,Urgences,Dimanche,1,0,0,Printemps,0,0,0,27,0,21,50,0,4,0,7,4,0,0,0,3,15,11501,-675,4772,-548,4843,400,0,0,0,0,4003,-581,0,160
2024-04-28,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,11,1,9,30,0,5,0,9,5,0,2,0,11,21,10763,-738,4148,-624,4843,400,0,0,0,0,3363,-640,0,100
2024-04-28,Médecine Générale,Dimanche,1,0,0,Printemps,0,0,0,6,2,7,25,55,7,1,7,4,1,1,0,4,21,10089,-674,3739,-409,4743,-100,0,16,0,0,2793,-570,0,0
2024-04-28,Chirurgie,Dimanche,1,0,0,Printemps,0,0,0,1,5,11,25,35,1,4,9,5,0,0,0,6,19,9625,-464,3332,-407,4138,-605,0,20,0,0,2380,-413,0,60
2024-04-28,Obstétrique,Dimanche,1,0,0,Printemps,0,0,0,7,0,5,20,20,3,0,4,4,4,0,0,6,15,9211,-414,2873,-459,3988,-150,0,16,0,0,2018,-362,0,40
2024-04-28,Administration,Dimanche,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,10,9211,0,2873,0,3988,0,0,0,0,0,2018,0,0,0
2024-04-29,Urgences,Lundi,0,0,0,Printemps,0,0,0,25,0,19,50,0,4,0,8,3,0,0,1,1,16,29330,-670,19455,-545,10000,400,0,-3,9565,-435,19425,-575,224,160
2024-04-29,Réanimation,Lundi,0,0,0,Printemps,0,0,0,11,0,12,29,1,3,1,9,5,0,2,0,4,20,28595,-735,18833,-622,10000,400,0,0,9152,-413,18788,-637,224,100
2024-04-29,Médecine Générale,Lundi,0,0,0,Printemps,0,0,0,10,6,10,31,49,5,1,5,4,0,0,0,0,15,27897,-698,18414,-419,9900,-100,0,16,8783,-369,18197,-591,123,-101
2024-04-29,Chirurgie,Lundi,0,0,0,Printemps,0,0,0,3,9,11,26,34,2,6,9,3,0,1,0,4,21,27419,-478,18000,-414,9291,-609,0,20,8471,-312,17771,-426,123,60
2024-04-29,Obstétrique,Lundi,0,0,0,Printemps,0,0,0,2,3,6,19,21,1,1,5,2,4,2,0,4,15,27009,-410,17544,-456,9140,-151,0,16,8065,-406,17412,-359,123,40
2024-04-29,Administration,Lundi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,2,13,27009,0,17544,0,9140,0,0,0,8065,0,17412,0,123,0
2024-04-30,Urgences,Mardi,0,0,0,Printemps,0,0,0,23,0,18,50,0,6,0,9,3,0,0,1,0,19,26345,-664,17003,-541,9140,400,0,0,7633,-432,16843,-569,123,160
2024-04-30,Réanimation,Mardi,0,0,0,Printemps,0,0,0,9,0,7,30,0,4,0,9,5,1,0,0,3,19,25617,-728,16385,-618,9140,400,0,0,7223,-410,16213,-630,123,100
2024-04-30,Médecine Générale,Mardi,0,0,0,Printemps,0,0,0,8,4,11,32,48,6,0,5,5,0,2,0,1,18,24931,-686,15971,-414,9040,-100,0,16,6859,-364,15632,-581,22,-101
2024-04-30,Chirurgie,Mardi,0,0,0,Printemps,0,0,0,2,9,10,27,33,2,5,8,4,1,1,1,5,22,24455,-476,15558,-413,8431,-609,0,20,6548,-311,15208,-424,22,60
2024-04-30,Obstétrique,Mardi,0,0,0,Printemps,0,0,0,0,2,5,16,24,1,0,5,4,5,2,0,0,17,24051,-404,15106,-452,8281,-150,0,16,6146,-402,14855,-353,22,40
2024-04-30,Administration,Mardi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11,0,15,24051,0,15106,0,8281,0,0,0,6146,0,14855,0,22,0
2024-05-01,Urgences,Mercredi,0,1,0,Printemps,0,0,0,25,0,20,50,0,4,1,7,5,0,2,1,3,20,23381,-670,14561,-545,10000,400,0,0,5711,-435,14280,-575,522,160
2024-05-01,Réanimation,Mercredi,0,1,0,Printemps,0,0,0,10,0,12,28,2,3,1,10,4,0,1,0,0,19,22649,-732,13941,-620,10000,400,0,0,5299,-412,13646,-634,522,100
2024-05-01,Médecine Générale,Mercredi,0,1,0,Printemps,0,0,0,7,1,10,30,50,5,0,5,3,1,2,0,2,16,21975,-674,13532,-409,9900,-100,0,16,4940,-359,13076,-570,422,-100
2024-05-01,Chirurgie,Mercredi,0,1,0,Printemps,0,0,0,0,5,11,21,39,1,6,9,5,1,0,0,1,22,21513,-462,13126,-406,9295,-605,0,20,4635,-305,12665,-411,422,60
2024-05-01,Obstétrique,Mercredi,0,1,0,Printemps,0,0,0,2,0,2,16,24,3,0,4,4,4,2,1,1,18,21109,-404,12674,-452,9145,-150,0,16,4233,-402,12312,-353,422,40
2024-05-01,Administration,Mercredi,0,1,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11,1,14,21109,0,12674,0,9145,0,0,0,4233,0,12312,0,422,0
2024-05-02,Urgences,Jeudi,0,0,0,Printemps,0,0,0,23,0,18,50,0,6,0,7,4,0,2,1,5,20,20445,-664,12133,-541,9145,400,0,0,3801,-432,11743,-569,422,160
2024-05-02,Réanimation,Jeudi,0,0,0,Printemps,0,0,0,8,0,7,29,1,4,1,10,5,0,0,0,1,20,19720,-725,11517,-616,9145,400,0,0,3392,-409,11116,-627,422,100
2024-05-02,Médecine Générale,Jeudi,0,0,0,Printemps,0,0,0,6,6,13,29,51,6,0,7,4,1,2,0,1,20,19034,-686,11103,-414,9045,-100,0,16,3028,-364,10535,-581,321,-101
2024-05-02,Chirurgie,Jeudi,0,0,0,Printemps,0,0,0,0,9,9,21,39,2,6,8,3,0,0,0,1,19,18563,-471,10693,-410,8436,-609,0,20,2719,-309,10116,-419,321,60
2024-05-02,Obstétrique,Jeudi,0,0,0,Printemps,0,0,0,3,2,3,18,22,3,0,6,4,5,2,0,0,20,18153,-410,10237,-456,8286,-150,0,16,2313,-406,9757,-359,321,40
2024-05-02,Administration,Jeudi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,3,11,18153,0,10237,0,8286,0,0,0,2313,0,9757,0,321,0
2024-05-03,Urgences,Vendredi,0,0,0,Printemps,0,0,0,27,0,20,50,0,4,0,8,5,0,2,1,2,20,17478,-675,9689,-548,8286,400,0,0,1876,-437,9176,-581,321,160
2024-05-03,Réanimation,Vendredi,0,0,0,Printemps,0,0,0,6,0,10,25,5,4,0,9,4,0,0,0,1,17,16759,-719,9077,-612,8286,400,0,0,1469,-407,8556,-620,321,100
2024-05-03,Médecine Générale,Vendredi,0,0,0,Printemps,0,0,0,11,7,9,38,42,6,0,5,5,0,0,1,4,17,16055,-704,8656,-421,8185,-101,0,16,1098,-371,7960,-596,220,-101
2024-05-03,Chirurgie,Vendredi,0,0,0,Printemps,0,0,0,5,9,9,26,34,2,4,9,4,1,0,0,4,20,15572,-483,8240,-416,7576,-609,0,20,784,-314,7530,-430,220,60
2024-05-03,Obstétrique,Vendredi,0,0,0,Printemps,0,0,0,6,4,5,23,17,2,0,6,4,4,0,0,4,16,15152,-420,7777,-463,7425,-151,0,16,372,-412,7162,-368,220,40
2024-05-03,Administration,Vendredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,11,15152,0,7777,0,7425,0,0,0,372,0,7162,0,220,0
2024-05-04,Urgences,Samedi,1,0,0,Printemps,0,0,0,23,0,20,50,0,6,1,7,3,0,0,0,6,17,14488,-664,7236,-541,7425,400,0,0,0,-372,6593,-569,220,160
2024-05-04,Réanimation,Samedi,1,0,0,Printemps,0,0,0,12,0,10,27,3,3,0,9,3,1,0,0,3,16,13750,-738,6612,-624,7425,400,0,0,0,0,5953,-640,220,100
2024-05-04,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,4,2,10,34,46,5,0,5,5,0,0,0,6,15,13082,-668,6205,-407,7325,-100,0,16,0,0,5388,-565,120,-100
2024-05-04,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,3,5,8,26,34,3,5,9,3,0,0,0,1,20,12613,-469,5796,-409,6720,-605,0,20,0,0,4971,-417,120,60
2024-05-04,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,5,1,5,24,16,1,0,4,3,3,2,1,2,14,12201,-412,5339,-457,6570,-150,0,16,0,0,4611,-360,120,40
2024-05-04,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,11,12201,0,5339,0,6570,0,0,0,0,0,4611,0,120,0
2024-05-05,Urgences,Dimanche,1,0,0,Printemps,0,0,0,24,0,20,50,0,4,0,8,5,0,0,0,9,17,11534,-667,4796,-543,6570,400,0,0,0,0,4039,-572,120,160
2024-05-05,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,9,0,9,27,3,3,0,9,5,1,2,0,10,20,10806,-728,4178,-618,6570,400,0,0,0,0,3409,-630,120,100
2024-05-05,Médecine Générale,Dimanche,1,0,0,Printemps,0,0,0,9,2,13,32,48,6,1,6,3,1,0,0,1,17,10123,-683,3765,-413,6470,-100,0,16,0,0,2831,-578,19,-101
2024-05-05,Chirurgie,Dimanche,1,0,0,Printemps,0,0,0,3,5,7,27,33,1,4,9,5,0,0,0,10,19,9654,-469,3356,-409,5865,-605,0,20,0,0,2414,-417,19,60
2024-05-05,Obstétrique,Dimanche,1,0,0,Printemps,0,0,0,5,1,7,23,17,3,1,5,2,3,0,0,1,14,9242,-412,2899,-457,5715,-150,0,16,0,0,2054,-360,19,40
